orderID,order_date,ship_date,ship_mode,customer_id,customer_name,Segment,Country,City,State,Region,Product_id,Category,sub_category,product_name,Sales
164483,1/30/2017,2/3/2017,Standard Class,15490,Jeremy Farry,Consumer,United States,San Francisco,California,West,10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456
159856,10/18/2017,10/22/2017,Standard Class,13915,Emily Phan,Consumer,United States,Tempe,Arizona,West,10003396,Furniture,Chairs,Global Deluxe Steno Chair,307.92
102099,12/18/2018,12/19/2018,First Class,13915,Emily Phan,Consumer,United States,Los Angeles,California,West,10003811,Office Supplies,Art,Newell 327,6.63
102099,12/18/2018,12/19/2018,First Class,13915,Emily Phan,Consumer,United States,Los Angeles,California,West,10003172,Office Supplies,Paper,Xerox 1996,12.96
102099,12/18/2018,12/19/2018,First Class,13915,Emily Phan,Consumer,United States,Los Angeles,California,West,10000289,Office Supplies,Paper,Xerox 213,32.4
164049,11/2/2018,11/6/2018,Standard Class,16630,Ken Heidel,Corporate,United States,Seattle,Washington,West,10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",23.85
142727,4/29/2015,5/1/2015,Second Class,14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,South,10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",51.96
142727,4/29/2015,5/1/2015,Second Class,14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,South,10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,17.94
139913,10/23/2018,10/29/2018,Standard Class,16105,Julie Creighton,Corporate,United States,Rochester,New York,East,10003739,Office Supplies,Paper,Xerox 1969,11.56
139913,10/23/2018,10/29/2018,Standard Class,16105,Julie Creighton,Corporate,United States,Rochester,New York,East,10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),26.4
139913,10/23/2018,10/29/2018,Standard Class,16105,Julie Creighton,Corporate,United States,Rochester,New York,East,10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",69.08
139913,10/23/2018,10/29/2018,Standard Class,16105,Julie Creighton,Corporate,United States,Rochester,New York,East,10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,35.88
169033,3/30/2015,4/3/2015,Standard Class,16720,Kunst Miller,Consumer,United States,Long Beach,New York,East,10001915,Office Supplies,Art,Peel-Off China Markers,49.65
164630,1/4/2017,1/9/2017,Standard Class,13975,Erica Bern,Corporate,United States,Charlotte,North Carolina,South,10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,959.968
114839,4/26/2016,4/30/2016,Standard Class,19240,Pierre Wener,Consumer,United States,Houston,Texas,Central,10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422
166464,9/12/2016,9/17/2016,Standard Class,18895,Paul Gonzalez,Consumer,United States,New York City,New York,East,10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984
166464,9/12/2016,9/17/2016,Standard Class,18895,Paul Gonzalez,Consumer,United States,New York City,New York,East,10001317,Office Supplies,Labels,Avery 520,12.6
124898,9/11/2018,9/15/2018,Standard Class,12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,South,10003656,Office Supplies,Paper,Xerox 1935,184.66
164035,6/12/2017,6/17/2017,Standard Class,12730,Craig Reiter,Consumer,United States,Chicago,Illinois,Central,10002160,Office Supplies,Paper,Xerox 1978,23.12
153577,6/27/2017,7/1/2017,Standard Class,16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,Central,10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",37.464
153577,6/27/2017,7/1/2017,Standard Class,16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,Central,10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,539.658
127586,9/26/2015,9/30/2015,Standard Class,12400,Christopher Schild,Home Office,United States,Seattle,Washington,West,10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12
121615,11/3/2018,11/9/2018,Standard Class,12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,Central,10000327,Office Supplies,Paper,Xerox 1971,8.56
121615,11/3/2018,11/9/2018,Standard Class,12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,Central,10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,52.4
121615,11/3/2018,11/9/2018,Standard Class,12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,Central,10001771,Office Supplies,Labels,Avery 513,14.94
166415,2/19/2018,2/23/2018,Standard Class,17725,Max Engle,Consumer,United States,Seattle,Washington,West,10004968,Office Supplies,Fasteners,Rubber Band Ball,11.22
118444,11/5/2016,11/9/2016,Standard Class,21670,Valerie Dominguez,Consumer,United States,Coral Springs,Florida,South,10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136
113929,6/16/2015,6/21/2015,Standard Class,12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,East,10003286,Office Supplies,Envelopes,Staple envelope,41.4
113929,6/16/2015,6/21/2015,Standard Class,12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,East,10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,35
113929,6/16/2015,6/21/2015,Standard Class,12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,East,10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,39.552
134747,10/12/2016,10/17/2016,Second Class,12925,Daniel Lacy,Consumer,United States,Noblesville,Indiana,Central,10002890,Technology,Phones,AT&T 17929 Lendline Telephone,135.72
134747,10/12/2016,10/17/2016,Second Class,12925,Daniel Lacy,Consumer,United States,Noblesville,Indiana,Central,10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,12.56
134747,10/12/2016,10/17/2016,Second Class,12925,Daniel Lacy,Consumer,United States,Noblesville,Indiana,Central,10001750,Technology,Phones,Samsung Rugby III,263.96
155047,8/27/2018,8/30/2018,First Class,20110,Sanjit Engle,Consumer,United States,Dallas,Texas,Central,10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",5.952
160129,11/23/2017,11/23/2017,Same Day,17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,East,10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8
160129,11/23/2017,11/23/2017,Same Day,17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,East,10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368
160129,11/23/2017,11/23/2017,Same Day,17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,East,10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",70.448
164329,1/30/2018,1/30/2018,Same Day,17920,Michael Moore,Consumer,United States,San Francisco,California,West,10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3
141453,11/30/2016,12/3/2016,Second Class,13270,Deborah Brumfield,Home Office,United States,Austin,Texas,Central,10000301,Office Supplies,Binders,GBC Instant Report Kit,3.882
156993,6/28/2015,7/4/2015,Standard Class,19630,Rob Williams,Corporate,United States,Detroit,Michigan,Central,10003495,Office Supplies,Fasteners,Staples,6.08
157721,9/2/2015,9/5/2015,First Class,16195,Justin MacKendrick,Consumer,United States,Watertown,New York,East,10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",19.9
157721,9/2/2015,9/5/2015,First Class,16195,Justin MacKendrick,Consumer,United States,Watertown,New York,East,10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",70.71
128629,7/10/2018,7/14/2018,Second Class,11155,Becky Pak,Consumer,United States,Columbus,Georgia,South,10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",18.84
158106,6/4/2018,6/10/2018,Standard Class,11995,Carol Triggs,Consumer,United States,Apple Valley,Minnesota,Central,10002255,Office Supplies,Art,Newell 346,8.64
120390,10/19/2018,10/26/2018,Standard Class,21550,Tracy Hopkins,Home Office,United States,Burlington,North Carolina,South,10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1633.188
143434,11/18/2018,11/24/2018,Standard Class,17320,Maria Etezadi,Home Office,United States,Saginaw,Michigan,Central,10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76
168564,8/8/2016,8/8/2016,Same Day,21220,Thomas Thornton,Consumer,United States,San Francisco,California,West,10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",6.608
168564,8/8/2016,8/8/2016,Same Day,21220,Thomas Thornton,Consumer,United States,San Francisco,California,West,10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,7.28
168564,8/8/2016,8/8/2016,Same Day,21220,Thomas Thornton,Consumer,United States,San Francisco,California,West,10000785,Furniture,Chairs,Global Ergonomic Managers Chair,144.784
169040,12/6/2017,12/12/2017,Standard Class,14710,Greg Tran,Consumer,United States,Seattle,Washington,West,10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.792
169040,12/6/2017,12/12/2017,Standard Class,14710,Greg Tran,Consumer,United States,Seattle,Washington,West,10002834,Technology,Phones,Google Nexus 5,431.976
169040,12/6/2017,12/12/2017,Standard Class,14710,Greg Tran,Consumer,United States,Seattle,Washington,West,10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89
169040,12/6/2017,12/12/2017,Standard Class,14710,Greg Tran,Consumer,United States,Seattle,Washington,West,10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.208
169040,12/6/2017,12/12/2017,Standard Class,14710,Greg Tran,Consumer,United States,Seattle,Washington,West,10001736,Office Supplies,Paper,Xerox 1880,248.08
169040,12/6/2017,12/12/2017,Standard Class,14710,Greg Tran,Consumer,United States,Seattle,Washington,West,10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7
169040,12/6/2017,12/12/2017,Standard Class,14710,Greg Tran,Consumer,United States,Seattle,Washington,West,10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808
155880,3/25/2018,3/31/2018,Standard Class,16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,Central,10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,90.99
155880,3/25/2018,3/31/2018,Standard Class,16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,Central,10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",1526.56
155880,3/25/2018,3/31/2018,Standard Class,16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,Central,10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",368.97
126242,11/19/2018,11/24/2018,Standard Class,18100,Mick Crebagga,Consumer,United States,Los Angeles,California,West,10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01
126242,11/19/2018,11/24/2018,Standard Class,18100,Mick Crebagga,Consumer,United States,Los Angeles,California,West,10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.7
166443,11/4/2017,11/5/2017,First Class,17020,Lisa Hazard,Consumer,United States,San Francisco,California,West,10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,38.29
169859,12/14/2018,12/18/2018,Standard Class,18175,Mike Pelletier,Home Office,United States,San Diego,California,West,10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26.25
169859,12/14/2018,12/18/2018,Standard Class,18175,Mike Pelletier,Home Office,United States,San Diego,California,West,10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",64.96
169859,12/14/2018,12/18/2018,Standard Class,18175,Mike Pelletier,Home Office,United States,San Diego,California,West,10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",43.7
134915,11/12/2018,11/12/2018,Same Day,14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,41.6
134915,11/12/2018,11/12/2018,Same Day,14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,10002160,Office Supplies,Paper,Xerox 1978,23.12
134915,11/12/2018,11/12/2018,Same Day,14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888
134915,11/12/2018,11/12/2018,Same Day,14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113.568
134915,11/12/2018,11/12/2018,Same Day,14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92
134915,11/12/2018,11/12/2018,Same Day,14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,10001459,Technology,Phones,Samsung Galaxy Mega 6.3,671.984
153353,8/18/2017,8/24/2017,Standard Class,14650,Greg Guthrie,Corporate,United States,New York City,New York,East,10000439,Technology,Phones,GE DSL Phone Line Filter,39.99
123638,6/27/2018,7/4/2018,Standard Class,17995,Michelle Arnett,Home Office,United States,Watertown,New York,East,10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",191.646
168900,5/4/2018,5/9/2018,Standard Class,20395,Shahid Hopkins,Consumer,United States,Springfield,Ohio,East,10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2.313
158456,12/24/2016,12/29/2016,Standard Class,16465,Kean Takahito,Consumer,United States,Los Angeles,California,West,10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.936
158456,12/24/2016,12/29/2016,Standard Class,16465,Kean Takahito,Consumer,United States,Los Angeles,California,West,10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92
143665,4/26/2018,5/1/2018,Standard Class,19180,Philisse Overcash,Home Office,United States,Seattle,Washington,West,10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,20.34
143665,4/26/2018,5/1/2018,Standard Class,19180,Philisse Overcash,Home Office,United States,Seattle,Washington,West,10002034,Office Supplies,Labels,Avery 478,39.28
137428,12/16/2018,12/21/2018,Second Class,10555,Andy Yotov,Corporate,United States,Oceanside,California,West,10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",81.568
137428,12/16/2018,12/21/2018,Second Class,10555,Andy Yotov,Corporate,United States,Oceanside,California,West,10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184
137428,12/16/2018,12/21/2018,Second Class,10555,Andy Yotov,Corporate,United States,Oceanside,California,West,10002949,Office Supplies,Binders,Prestige Round Ring Binders,24.32
137428,12/16/2018,12/21/2018,Second Class,10555,Andy Yotov,Corporate,United States,Oceanside,California,West,10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96
162866,12/27/2015,12/31/2015,Standard Class,12640,Corey-Lock,Consumer,United States,Skokie,Illinois,Central,10001473,Furniture,Furnishings,DAX Wood Document Frame,32.952
162866,12/27/2015,12/31/2015,Standard Class,12640,Corey-Lock,Consumer,United States,Skokie,Illinois,Central,10002562,Office Supplies,Storage,Staple magnet,30.016
167941,11/6/2018,11/9/2018,Second Class,15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,South,10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",499.584
167941,11/6/2018,11/9/2018,Second Class,15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,South,10001800,Office Supplies,Paper,Xerox 220,31.104
167941,11/6/2018,11/9/2018,Second Class,15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,South,10002827,Office Supplies,Binders,Avery Durable Poly Binders,13.272
167941,11/6/2018,11/9/2018,Second Class,15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,South,10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",28.272
167941,11/6/2018,11/9/2018,Second Class,15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,South,10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,259.136
111808,12/16/2018,12/20/2018,Standard Class,10510,Andrew Roberts,Consumer,United States,Tulsa,Oklahoma,Central,10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,10.8
137512,5/7/2016,5/12/2016,Standard Class,10675,Anna Gayman,Consumer,United States,Allen,Texas,Central,10001095,Furniture,Tables,Chromcraft Round Conference Tables,244.006
137512,5/7/2016,5/12/2016,Standard Class,10675,Anna Gayman,Consumer,United States,Allen,Texas,Central,10000213,Office Supplies,Paper,Xerox 198,15.936
139773,12/4/2018,12/4/2018,Same Day,13045,Darrin Van Huff,Corporate,United States,Philadelphia,Pennsylvania,East,10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",188.552
134607,10/3/2018,10/8/2018,Second Class,15040,Hunter Lopez,Consumer,United States,Rochester,New York,East,10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58
109232,1/13/2015,1/16/2015,Second Class,18370,Natalie DeCherney,Consumer,United States,Mount Pleasant,South Carolina,South,10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,545.94
139850,6/12/2016,6/17/2016,Standard Class,14575,Giulietta Baptist,Consumer,United States,Philadelphia,Pennsylvania,East,10003848,Office Supplies,Paper,Xerox 1997,20.736
139850,6/12/2016,6/17/2016,Standard Class,14575,Giulietta Baptist,Consumer,United States,Philadelphia,Pennsylvania,East,10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",43.296
131310,7/12/2015,7/18/2015,Standard Class,12565,Clay Ludtke,Consumer,United States,Seattle,Washington,West,10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",123.136
131310,7/12/2015,7/18/2015,Standard Class,12565,Clay Ludtke,Consumer,United States,Seattle,Washington,West,10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,11.264
112872,12/6/2015,12/11/2015,Second Class,19960,Ryan Crowe,Consumer,United States,Springfield,Oregon,West,10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53.424
112872,12/6/2015,12/11/2015,Second Class,19960,Ryan Crowe,Consumer,United States,Springfield,Oregon,West,10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",275.49
139269,5/25/2017,5/30/2017,Standard Class,16045,Julia Barnett,Home Office,United States,Columbus,Georgia,South,10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,24.96
139269,5/25/2017,5/30/2017,Standard Class,16045,Julia Barnett,Home Office,United States,Columbus,Georgia,South,10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36
139269,5/25/2017,5/30/2017,Standard Class,16045,Julia Barnett,Home Office,United States,Columbus,Georgia,South,10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65
139010,2/21/2017,2/26/2017,Second Class,17635,Matthew Clasen,Corporate,United States,Los Angeles,California,West,10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99
139010,2/21/2017,2/26/2017,Second Class,17635,Matthew Clasen,Corporate,United States,Los Angeles,California,West,10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",18.56
139010,2/21/2017,2/26/2017,Second Class,17635,Matthew Clasen,Corporate,United States,Los Angeles,California,West,10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15
139010,2/21/2017,2/26/2017,Second Class,17635,Matthew Clasen,Corporate,United States,Los Angeles,California,West,10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,31.248
134376,10/2/2017,10/6/2017,Standard Class,21265,Tim Taslimi,Corporate,United States,New York City,New York,East,10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44
147291,3/11/2018,3/17/2018,Standard Class,17740,Max Jones,Consumer,United States,Detroit,Michigan,Central,10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92
112893,9/9/2017,9/13/2017,Second Class,10735,Annie Thurman,Consumer,United States,Stockton,California,West,10004654,Office Supplies,Binders,VariCap6 Expandable Binder,55.36
150532,7/14/2015,7/21/2015,Standard Class,19150,Philip Brown,Consumer,United States,Phoenix,Arizona,West,10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,55.92
138317,6/21/2015,6/25/2015,Standard Class,18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,East,10001539,Office Supplies,Envelopes,Staple envelope,24.896
138317,6/21/2015,6/25/2015,Standard Class,18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,East,10000550,Furniture,Furnishings,Stacking Trays by OIC,3.984
138317,6/21/2015,6/25/2015,Standard Class,18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,East,10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,95.968
138317,6/21/2015,6/25/2015,Standard Class,18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,East,10004521,Technology,Machines,Epson Perfection V600 Photo Scanner,206.991
138317,6/21/2015,6/25/2015,Standard Class,18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,East,10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,44.416
138317,6/21/2015,6/25/2015,Standard Class,18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,East,10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",9.006
130610,7/5/2016,7/10/2016,Standard Class,21730,Victor Preis,Home Office,United States,Sterling Heights,Michigan,Central,10003655,Office Supplies,Binders,Durable Pressboard Binders,19
104381,12/16/2018,12/23/2018,Standard Class,19810,Ross DeVincentis,Home Office,United States,Rochester,New York,East,10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",33.376
131499,9/8/2017,9/10/2017,First Class,17875,Michael Grace,Home Office,United States,New York City,New York,East,10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207.48
148761,5/17/2015,5/21/2015,Standard Class,19060,Pete Armstrong,Home Office,United States,Eau Claire,Wisconsin,Central,10000666,Office Supplies,Binders,Surelock Post Binders,91.68
116519,10/13/2018,10/15/2018,First Class,12730,Craig Reiter,Consumer,United States,New York City,New York,East,10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,904.9
130729,10/24/2015,10/29/2015,Standard Class,10375,Allen Armold,Consumer,United States,Rancho Cucamonga,California,West,10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,34.272
124772,12/5/2017,12/6/2017,First Class,15160,James Galang,Consumer,United States,Murray,Kentucky,South,10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82
115525,7/25/2017,7/29/2017,Standard Class,19525,Rick Reed,Corporate,United States,Toledo,Ohio,East,10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,243.88
134845,4/17/2018,4/23/2018,Standard Class,20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,West,10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,12.03
134845,4/17/2018,4/23/2018,Standard Class,20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,West,10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,2549.985
134845,4/17/2018,4/23/2018,Standard Class,20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,West,10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,21.594
134845,4/17/2018,4/23/2018,Standard Class,20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,West,10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,8.964
134845,4/17/2018,4/23/2018,Standard Class,20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,West,10002005,Office Supplies,Paper,Xerox 225,20.736
138919,9/17/2016,9/21/2016,Standard Class,16975,Lindsay Shagiari,Home Office,United States,New York City,New York,East,10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",344.22
160528,8/23/2017,8/30/2017,Standard Class,18115,Mick Hernandez,Home Office,United States,Pharr,Texas,Central,10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,727.296
160528,8/23/2017,8/30/2017,Standard Class,18115,Mick Hernandez,Home Office,United States,Pharr,Texas,Central,10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608
160528,8/23/2017,8/30/2017,Standard Class,18115,Mick Hernandez,Home Office,United States,Pharr,Texas,Central,10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,666.4
123568,11/8/2016,11/14/2016,Standard Class,20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,West,10002701,Office Supplies,Fasteners,Alliance Rubber Bands,5.04
123568,11/8/2016,11/14/2016,Standard Class,20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,West,10001125,Office Supplies,Paper,Xerox 1988,92.94
123568,11/8/2016,11/14/2016,Standard Class,20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,West,10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",66.69
123568,11/8/2016,11/14/2016,Standard Class,20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,West,10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,91.68
124674,11/17/2018,11/23/2018,Standard Class,16000,Joy Bell-,Consumer,United States,Brownsville,Texas,Central,10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",327.7328
164441,11/8/2016,11/13/2016,Standard Class,10450,Amy Cox,Consumer,United States,New York City,New York,East,10001922,Office Supplies,Binders,Storex Dura Pro Binders,52.272
164441,11/8/2016,11/13/2016,Standard Class,10450,Amy Cox,Consumer,United States,New York City,New York,East,10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94
169054,4/22/2018,4/26/2018,Standard Class,17800,Meg O'Connel,Home Office,United States,Philadelphia,Pennsylvania,East,10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352
106719,8/24/2015,8/24/2015,Same Day,19645,Robert Barroso,Corporate,United States,Billings,Montana,West,10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",8.288
116855,12/17/2018,12/21/2018,Standard Class,10855,Arianne Irving,Consumer,United States,Chesapeake,Virginia,South,10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,504.9
164189,3/24/2017,3/28/2017,Standard Class,12880,Dan Reichenbach,Corporate,United States,Gresham,Oregon,West,10003691,Technology,Phones,BlackBerry Q10,403.168
168480,9/21/2016,9/27/2016,Standard Class,12955,Dario Medina,Corporate,United States,Lincoln Park,Michigan,Central,10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,194.32
168480,9/21/2016,9/27/2016,Standard Class,12955,Dario Medina,Corporate,United States,Lincoln Park,Michigan,Central,10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99
